value,year,esm,experiment,ensemble,variable,continent,type,name,acronym,tas,ann_agg
269.5099586167786,1984,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,E.Siberia,ESB,,269.5099586167786
266.64502896888035,1984,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,,266.64502896888035
287.96722966009924,1984,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,,287.96722966009924
279.9261255990801,1984,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,,279.9261255990801
272.15067904514984,1984,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,,272.15067904514984
287.0074905039679,1984,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,E.Asia,EAS,,287.0074905039679
300.5057213241443,1984,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,,300.5057213241443
298.90569672088657,1984,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,S.Asia,SAS,,298.90569672088657
300.0789349840198,1984,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,,300.0789349840198
299.6828454599884,1984,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,,299.6828454599884
296.6242872771495,1984,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,,296.6242872771495
293.360299828436,1984,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,,293.360299828436
288.62591278253973,1984,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,,288.62591278253973
287.07793776868425,1984,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,,287.07793776868425
267.72584900470224,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,,267.72584900470224
265.40346449883344,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,,265.40346449883344
278.99624222726345,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,,278.99624222726345
283.2180510213969,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,,283.2180510213969
283.8342424742826,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,,283.8342424742826
292.09840806540655,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,,292.09840806540655
299.4912305108975,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,,299.4912305108975
298.88901482654126,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,,298.88901482654126
297.71429190993894,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,,297.71429190993894
301.47158805848585,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,,301.47158805848585
299.3879701344536,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,,299.3879701344536
300.39515755151035,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,,300.39515755151035
290.10694823068906,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,,290.10694823068906
293.2899122974925,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,,293.2899122974925
281.16908145949776,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,,281.16908145949776
273.31900377794915,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,EUROPE,Land,N.Europe,NEU,,273.31900377794915
278.7805126777984,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,,278.7805126777984
275.1534242788785,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,EUROPE,Land,E.Europe,EEU,,275.1534242788785
288.80010167508755,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,,288.80010167508755
301.0258660005052,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,Sahara,SAH,,301.0258660005052
301.79377928906405,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,,301.79377928906405
301.2180475065042,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,,301.2180475065042
300.18575696573464,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,,300.18575696573464
298.4448494878175,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,,298.4448494878175
294.9097684749042,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,,294.9097684749042
296.39915170880505,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,,296.39915170880505
298.36479410065607,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,Madagascar,MDG,,298.36479410065607
257.9076530239947,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,,257.9076530239947
273.8763313765316,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,W.Siberia,WSB,,273.8763313765316
268.71687482625185,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,E.Siberia,ESB,,268.71687482625185
265.6700897051774,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,,265.6700897051774
287.9963143873295,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,,287.9963143873295
280.3576091375655,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,,280.3576091375655
272.60907565241763,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,,272.60907565241763
287.5649146218546,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,E.Asia,EAS,,287.5649146218546
301.26879563168706,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,,301.26879563168706
299.18177235453663,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,S.Asia,SAS,,299.18177235453663
300.4171608902927,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,,300.4171608902927
300.1225018727294,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,,300.1225018727294
296.7006492014042,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,,296.7006492014042
293.927967248486,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,,293.927967248486
288.14425674809155,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,,288.14425674809155
287.5204447708217,1985,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,,287.5204447708217
266.9227906306213,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,,266.9227906306213
264.8670157348388,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,,264.8670157348388
279.0712243395761,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,,279.0712243395761
284.04704269406824,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,,284.04704269406824
284.67709998159984,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,,284.67709998159984
292.23191088807977,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,,292.23191088807977
299.26401345332465,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,,299.26401345332465
299.0858559834295,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,,299.0858559834295
296.6788453127488,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,,296.6788453127488
300.2502105882542,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,,300.2502105882542
297.8760995354576,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,,297.8760995354576
298.78643517975746,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,,298.78643517975746
289.99694119192026,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,,289.99694119192026
293.57694859635296,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,,293.57694859635296
281.20926323658085,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,,281.20926323658085
274.8277538611186,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,EUROPE,Land,N.Europe,NEU,,274.8277538611186
280.6015356822633,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,,280.6015356822633
275.98667123644583,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,EUROPE,Land,E.Europe,EEU,,275.98667123644583
289.1560422257939,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,,289.1560422257939
300.16177044143325,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,Sahara,SAH,,300.16177044143325
300.6802273239646,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,,300.6802273239646
300.2448144142216,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,,300.2448144142216
299.6771725661232,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,,299.6771725661232
297.7888923850893,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,,297.7888923850893
294.63565720894337,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,,294.63565720894337
296.0854705791827,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,,296.0854705791827
298.1441024343497,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,Madagascar,MDG,,298.1441024343497
257.5052115711979,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,,257.5052115711979
273.19363066435136,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,W.Siberia,WSB,,273.19363066435136
268.9927718844321,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,E.Siberia,ESB,,268.9927718844321
265.1166978944149,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,,265.1166978944149
287.64189264067574,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,,287.64189264067574
280.40672159695987,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,,280.40672159695987
272.52110462774743,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,,272.52110462774743
287.7230159267651,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,E.Asia,EAS,,287.7230159267651
300.463093970017,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,,300.463093970017
298.7898323258276,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,S.Asia,SAS,,298.7898323258276
299.882528036931,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,,299.882528036931
299.608094265486,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,,299.608094265486
296.6806952633668,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,,296.6806952633668
293.00278731605687,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,,293.00278731605687
288.42516134833875,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,,288.42516134833875
287.6338719906825,1986,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,,287.6338719906825
265.7882785872076,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,,265.7882785872076
264.36540708207536,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,,264.36540708207536
279.4375606033702,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,,279.4375606033702
284.7823747563713,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,,284.7823747563713
285.1129997322409,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,,285.1129997322409
292.0358943395255,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,,292.0358943395255
299.0925506101087,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,,299.0925506101087
298.75080372124285,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,,298.75080372124285
296.653482989205,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,,296.653482989205
299.9717010325549,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,,299.9717010325549
298.3114526928147,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,,298.3114526928147
298.7717999246032,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,,298.7717999246032
289.9111308110755,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,,289.9111308110755
293.1606249805638,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,,293.1606249805638
281.0035200456078,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,,281.0035200456078
275.09830624677426,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,EUROPE,Land,N.Europe,NEU,,275.09830624677426
280.58686082937635,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,,280.58686082937635
275.7588257311532,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,EUROPE,Land,E.Europe,EEU,,275.7588257311532
288.4310956887205,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,,288.4310956887205
299.3425118394013,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,Sahara,SAH,,299.3425118394013
300.3102653165066,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,,300.3102653165066
299.8381758671959,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,,299.8381758671959
299.36289632459267,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,,299.36289632459267
297.6496936607609,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,,297.6496936607609
294.2079270969669,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,,294.2079270969669
295.77480363932665,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,,295.77480363932665
297.9298028941379,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,Madagascar,MDG,,297.9298028941379
259.43428424512405,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,,259.43428424512405
273.9941664355992,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,W.Siberia,WSB,,273.9941664355992
269.8533516640196,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,E.Siberia,ESB,,269.8533516640196
266.78418474245296,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,,266.78418474245296
287.4518407842806,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,,287.4518407842806
279.8257642505187,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,,279.8257642505187
271.38551782657817,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,,271.38551782657817
287.3726899684337,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,E.Asia,EAS,,287.3726899684337
300.4629929008464,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,,300.4629929008464
298.3588924438961,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,S.Asia,SAS,,298.3588924438961
299.6123579447636,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,,299.6123579447636
299.2263581932619,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,,299.2263581932619
296.49577202294057,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,,296.49577202294057
293.08242565148635,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,,293.08242565148635
288.685819844675,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,,288.685819844675
287.7226558550592,1987,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,,287.7226558550592
268.28993052045445,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,,268.28993052045445
264.43510565076105,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,,264.43510565076105
279.1064396942792,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,,279.1064396942792
283.30154699303444,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,,283.30154699303444
284.0564186666478,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,,284.0564186666478
291.7266621542678,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,,291.7266621542678
299.8228410373635,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,,299.8228410373635
299.0258462364534,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,,299.0258462364534
298.0780952178382,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,N.W.South-America,NWS,,298.0780952178382
301.5320872369005,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,N.South-America,NSA,,301.5320872369005
299.3024623090733,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,N.E.South-America,NES,,299.3024623090733
299.8244004952703,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,,299.8244004952703
290.28823486066455,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,S.W.South-America,SWS,,290.28823486066455
293.1309421083229,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,S.E.South-America,SES,,293.1309421083229
281.1710294767901,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,SOUTH-AMERICA,Land,S.South-America,SSA,,281.1710294767901
274.9532780693009,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,EUROPE,Land,N.Europe,NEU,,274.9532780693009
280.18313616175817,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,EUROPE,Land,West&Central-Europe,WCE,,280.18313616175817
275.4626210414942,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,EUROPE,Land,E.Europe,EEU,,275.4626210414942
288.71649466753934,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,,288.71649466753934
300.005421790393,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,Sahara,SAH,,300.005421790393
301.0762206120064,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,Western-Africa,WAF,,301.0762206120064
300.7098354761677,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,Central-Africa,CAF,,300.7098354761677
299.95620968277416,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,N.Eastern-Africa,NEAF,,299.95620968277416
298.1702555665913,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,S.Eastern-Africa,SEAF,,298.1702555665913
294.696263692649,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,W.Southern-Africa,WSAF,,294.696263692649
296.5261975033997,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,E.Southern-Africa,ESAF,,296.5261975033997
298.330151335352,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,AFRICA,Land,Madagascar,MDG,,298.330151335352
259.77482392034807,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,Russian-Arctic,RAR,,259.77482392034807
273.562397118132,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,W.Siberia,WSB,,273.562397118132
269.20940298324257,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,E.Siberia,ESB,,269.20940298324257
266.0596807530078,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,Russian-Far-East,RFE,,266.0596807530078
286.8393251579259,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,W.C.Asia,WCA,,286.8393251579259
279.81257241665384,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,E.C.Asia,ECA,,279.81257241665384
272.1356685014843,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,Tibetan-Plateau,TIB,,272.1356685014843
286.9987928550456,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,E.Asia,EAS,,286.9987928550456
300.3040048058492,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,Arabian-Peninsula,ARP,,300.3040048058492
299.0057488190164,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land,S.Asia,SAS,,299.0057488190164
300.08584986224463,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,ASIA,Land-Ocean,S.E.Asia,SEA,,300.08584986224463
299.50953799931614,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,N.Australia,NAU,,299.50953799931614
297.1204306171258,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,C.Australia,CAU,,297.1204306171258
293.7161752266192,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,E.Australia,EAU,,293.7161752266192
288.84801950660017,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,S.Australia,SAU,,288.84801950660017
287.1757057648392,1988,GISS-E2-1-G,historical,r101i1p1f1,tas,OCEANIA,Land,New-Zealand,NZ,,287.1757057648392
266.72266177006094,1989,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,N.W.North-America,NWN,,266.72266177006094
265.799012403886,1989,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,N.E.North-America,NEN,,265.799012403886
278.290884936906,1989,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,W.North-America,WNA,,278.290884936906
283.73621613773577,1989,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,C.North-America,CNA,,283.73621613773577
284.7468532897769,1989,GISS-E2-1-G,historical,r101i1p1f1,tas,NORTH-AMERICA,Land,E.North-America,ENA,,284.7468532897769
292.0425731526824,1989,GISS-E2-1-G,historical,r101i1p1f1,tas,CENTRAL-AMERICA,Land,N.Central-America,NCA,,292.0425731526824
299.69530900476366,1989,GISS-E2-1-G,historical,r101i1p1f1,tas,CENTRAL-AMERICA,Land,S.Central-America,SCA,,299.69530900476366
299.0937729947588,1989,GISS-E2-1-G,historical,r101i1p1f1,tas,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,,299.0937729947588
