value,year,esm,experiment,ensemble,variable,continent,type,name,acronym,pr
1.2971060836622866e-05,2008,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,
2.048960049011174e-05,2008,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,
1.8910029785489332e-05,2008,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,
3.066915817141907e-05,2008,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,
2.1065492829699013e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,
1.823225528164383e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,
2.217579084633053e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,
3.0492884144335807e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,
4.074106926541725e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,
2.3338286294958266e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,
3.535465564980532e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,
2.731273354904175e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,
7.443894484448261e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,
5.296222211715127e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,
4.40302658118493e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,
3.860676285399485e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,
2.0922333101150853e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,
2.7752375524116832e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,
2.7394504315825258e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,
3.226999631107255e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,EUROPE,Land,N.Europe,NEU,
2.6216807568781508e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,
2.1799023497520325e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,EUROPE,Land,E.Europe,EEU,
1.4514577898823674e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,
3.838023302713624e-06,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,Sahara,SAH,
2.565396917091677e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,
3.408169611300433e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,
1.7460714206523345e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,
2.782971941823146e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,
1.3418696151229081e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,
2.3720662458540575e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,
3.081518308331829e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,Madagascar,MDG,
1.2226289374418893e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,
1.716454367286534e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,W.Siberia,WSB,
1.5099921818190085e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,E.Siberia,ESB,
2.1103442727029375e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,
1.4720915464929154e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,
1.2370327666534873e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,
2.6919273390094706e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,
4.390631852144143e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,E.Asia,EAS,
5.196044821695162e-06,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,
3.916404474067661e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,S.Asia,SAS,
8.233976405242295e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,
2.872339705186093e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,
1.2093330278123855e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,
3.176476849779246e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,
2.0417129940807698e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,
3.544269991891016e-05,2009,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,
1.8995572639317976e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,
1.7420955177142136e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,
2.6192529171319854e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,
2.9366520801781058e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,
3.9628203768469004e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,
2.3143590383470852e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,
3.855913798714001e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,
2.7572601362979456e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,
6.35401102110002e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,
5.9426210889078976e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,
4.914541234598514e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,
4.022642599256075e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,
2.1883077084340806e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,
1.9743201208210592e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,
2.604849688595182e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,
3.0428268655930822e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,EUROPE,Land,N.Europe,NEU,
2.460433271565929e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,
2.176544118928443e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,EUROPE,Land,E.Europe,EEU,
1.2073196487712092e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,
3.1732254256003615e-06,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,Sahara,SAH,
3.446061654880882e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,
3.546892464881355e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,
1.5168051923780091e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,
2.3803533444958703e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,
1.6819335201294435e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,
2.6469942341275873e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,
3.7602827750784227e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,Madagascar,MDG,
1.2486887142364704e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,
1.8245983633633545e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,W.Siberia,WSB,
1.47093898195736e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,E.Siberia,ESB,
2.3844860842799602e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,
1.1520800775699546e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,
1.3092337139343077e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,
2.661877370678239e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,
4.042748718959367e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,E.Asia,EAS,
3.167365389400852e-06,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,
4.072248828839036e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,S.Asia,SAS,
8.673763289606094e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,
3.6970435329698335e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,
1.4947730865733784e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,
2.3350503757165243e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,
2.40343901605251e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,
3.435605469970089e-05,2010,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,
2.053948258736703e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,
1.9048208913561033e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,
2.626101240192761e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,
2.705572402516083e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,
4.10960810551188e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,
3.0199511834278367e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,
2.53565136411648e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,
2.1257941037379656e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,
6.167343186683929e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,
4.685879129353896e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,
4.519822605401099e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,
3.595491716514183e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,
2.1208459537006064e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,
2.3514024924530205e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,
2.697034726308811e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,
2.8993121447325637e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,EUROPE,Land,N.Europe,NEU,
2.8667322840291947e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,
2.3537676213480053e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,EUROPE,Land,E.Europe,EEU,
1.485211303004621e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,
3.284086827156665e-06,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,Sahara,SAH,
2.997902344114626e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,
3.6274210427884256e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,
1.5366773465667543e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,
2.7235887873570353e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,
1.706388926876904e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,
2.4586509350420228e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,
3.09016059296952e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,Madagascar,MDG,
1.0888439629863758e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,
1.73234433936257e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,W.Siberia,WSB,
1.4223886246326674e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,E.Siberia,ESB,
2.499038539720734e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,
1.3588883235741046e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,
1.1371332653036576e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,
2.5741571728874292e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,
3.698011588978679e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,E.Asia,EAS,
3.2549659079612823e-06,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,
3.838584345392441e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,S.Asia,SAS,
7.807486147732215e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,
3.945576342786421e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,
1.341316463528664e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,
2.294441218061057e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,
1.9332840206101617e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,
3.186233117398028e-05,2011,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,
1.9913637149252484e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,
1.9267906878487775e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,
2.6821639528854254e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,
3.6199384521768556e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,
4.72809999326717e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,
2.4945711750719244e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,
2.492599727004379e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,
2.4004314832834115e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,
6.086776130871538e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,
3.534722770579774e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,
3.87767094499059e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,
3.073720548658189e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,
2.8604908875704924e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,
2.8187194971453495e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,
2.565848130803855e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,
3.1265971790913554e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,EUROPE,Land,N.Europe,NEU,
2.8426052439143836e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,
2.2532821332591637e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,EUROPE,Land,E.Europe,EEU,
1.6998381346890046e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,
5.075817101208127e-06,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,Sahara,SAH,
2.985830893956666e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,
3.655149424727805e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,
1.6355580777894857e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,
2.9908232673929686e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,
1.5237111219686086e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,
2.4309953923611933e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,
3.1049897025958755e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,Madagascar,MDG,
1.1628741218125997e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,
1.7882046020580656e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,W.Siberia,WSB,
1.5070844218617029e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,E.Siberia,ESB,
2.3988857061611637e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,
1.4424568335369887e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,
1.252090822367597e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,
2.551813266202638e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,
4.2297387091995805e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,E.Asia,EAS,
7.474273901170085e-06,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,
3.463626248597546e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,S.Asia,SAS,
6.951923665807071e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,
2.171800490114505e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,
1.1796010383579738e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,
1.9187467589968265e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,
1.9545734603347987e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,
3.1900286455048724e-05,2012,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,
1.9942168415125836e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,
1.9268636507962015e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,
2.6902510795933516e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,
2.6044604923407315e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,
4.141866602621873e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,
1.968253605794591e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,
4.2998227830477754e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,
3.053883629062848e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,
7.363994575734976e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,
5.296321986189968e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,
4.6739385477056383e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,
3.655740804237256e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,
2.0563814408479934e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,
2.5649093497475402e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,
2.620622582696089e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,
2.724073858328152e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,EUROPE,Land,N.Europe,NEU,
2.4162003935014695e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,
2.1659991870509246e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,EUROPE,Land,E.Europe,EEU,
1.8477386219000984e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,
4.532117762734462e-06,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,Sahara,SAH,
3.0707422499668534e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,
3.759176294191312e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,
1.9006857145525087e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,
3.728340775608894e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,
1.476550186471509e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,
2.7887611965267092e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,
3.956218022264148e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,AFRICA,Land,Madagascar,MDG,
1.2584312377797959e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,
1.6906369430021666e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,W.Siberia,WSB,
1.5199354306484186e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,E.Siberia,ESB,
2.3801017577346623e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,
1.6422067578152045e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,
1.560584877826459e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,
2.3155365241202724e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,
4.064140823692449e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,E.Asia,EAS,
5.062470829549479e-06,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,
3.8974455211544135e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land,S.Asia,SAS,
7.45469597933467e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,
2.72181529274945e-05,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,
9.801975084473697e-06,2013,GISS-E2-1-G,historical,r2i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,
